"Pop_Code","standard","actual","fruit.inf.Length","aborted.inf.length","flower.inf.length","bud.inf.Length","Location","Date","Latitude","Longitude","yday","Year","GD","GDs","GDD","GDDs","meanGDeg","varGDeg","skewGDeg","kurtGDeg","numStns","flowered.cm","bud.cm","fruit.cm","a.flower.cm","infl.cm","flowered.mm","bud.mm","fruit.mm","a.flower.mm","infl.mm"
"WSU_372621",838.002,10,1871.548,0,0,128.156,"N 46.27244* W 123.81629* WGS 84","0012-09-20",46.27244,-123.81269,255,2006,145.3607192117,121.9421484059,856.296650176,754.6748151315,5.8821958916,11.9192355132,0.9102710928,0.9076784543,9,0,1.52930422600423,22.3334550514199,0,23.8627592774242,0,15.2930422600423,223.334550514199,0,238.627592774242
"UWL0000010",904.005,10,664.391,0,907.528,457.508,"45.63294 -89.43788","16/08/2009",45.63294,-79.43788,228,2009,143.7455366325,95.2304963802,1176.0247472218,786.8592387673,7.9915133351,16.0791881976,-0.1565102016,-0.8424689345,9,10.0389710233904,5.06090121182958,7.34941731516972,0,22.4492895503897,100.389710233904,50.6090121182958,73.4941731516972,0,224.492895503897
"WTU-V-022150",1248.014,10,1657.083,0,0,0,"46.94998*N, 120.51836*W","0005-10-20",46.94998,-120.51836,278,2009,150.42462409,148.4493513451,1599.0252402883,1593.0072374364,10.8981352587,21.6162748926,-0.2495905776,-0.6773832599,9,0,0,13.2777597046187,0,13.2777597046187,0,0,132.777597046187,0,132.777597046187
"1189129",1170.002,10,839.391,0,266.759,232.926,"Delaware, Ontario, Canada","06/08/1906",42.90836,-81.420535,218,1906,164.6001561149,90.0675076972,1621.6337698143,917.1770190011,9.9033768286,22.0044425455,-0.4282391825,-0.7568161701,10,2.27998755557683,1.99081710971434,7.17426978757301,0,11.4450744528642,22.7998755557683,19.9081710971434,71.7426978757301,0,114.450744528642
"465766079",147.5,5,762.6,0,33.57,18.14,"",NA,45.353677,-63.343134,216,1937,143.3757723153,83.7310528842,1270.8307629319,699.2551751297,8.7864340155,18.6235739463,-0.0542747821,-0.7230893316,10,1.13796610169492,0.614915254237288,25.8508474576271,0,27.6037288135593,11.3796610169492,6.14915254237288,258.508474576271,0,276.037288135593
"918941305",154.68,5,77.82,0,442.46,147.55,"",NA,49.15794,-121.951467,227,1939,267.8451447871,143.6696859772,1466.8553925543,922.3354514388,5.4495446608,16.7214537748,0.4133250646,-0.5442240148,10,14.3024308249289,4.76952417895009,2.5155159038014,0,21.5874709076804,143.024308249289,47.6952417895009,25.155159038014,0,215.874709076804
"918941317",154.52,5,470.11,118.208,0,0,"",NA,49.15794,-121.951467,227,1939,267.8451447871,143.6696859772,1466.8553925543,922.3354514388,5.4495446608,16.7214537748,0.4133250646,-0.5442240148,10,0,0,15.2119466735698,3.82500647165415,19.0369531452239,0,0,152.119466735698,38.2500647165415,190.369531452239
"918950457",154.51,5,237.51,0,0,58.31,"",NA,49.15794,-121.951467,227,1939,267.8451447871,143.6696859772,1466.8553925543,922.3354514388,5.4495446608,16.7214537748,0.4133250646,-0.5442240148,10,0,1.88693288460294,7.68591029706815,0,9.57284318167109,0,18.8693288460294,76.8591029706815,0,95.7284318167109
"918950468",154.51,5,390.59,0,0,0,"",NA,49.15794,-121.951467,227,1939,267.8451447871,143.6696859772,1466.8553925543,922.3354514388,5.4495446608,16.7214537748,0.4133250646,-0.5442240148,10,0,0,12.6396349750825,0,12.6396349750825,0,0,126.396349750825,0,126.396349750825
"WTU-V-022142",1246.006,10,1559.63,0,117.047,83.365,"Chilliwack, Vancouver","0015-08-19",49.157151,-122.031759,227,1939,263.5288633028,138.3533334269,1460.0873442516,914.597463348,5.5171377061,16.915642246,0.4032907085,-0.5690592847,10,0.939377498984756,0.66905777339756,12.5170344284056,0,14.125469700788,9.39377498984756,6.6905777339756,125.170344284056,0,141.25469700788
"v0305341WIS",900.005,10,1262.13,0,0,0,"44.24613 -69.89484","23/08/1939",44.24613,-69.89484,235,1939,159.2595924281,106.2655387068,1531.6004137975,1104.3094170699,9.6519224267,21.2970090656,-0.2582342708,-0.6795696028,10,0,0,14.0235887578402,0,14.0235887578402,0,0,140.235887578402,0,140.235887578402
"465766053",145.33,5,0,0,301.61,41.59,"",NA,44.483576,-66.09448,222,1954,161.1887749705,89.3302086935,1048.4209098095,651.6738815079,6.5034102643,7.9777821526,-0.6007966349,-0.319956938,10,10.3767288240556,1.43088144223491,0,0,11.8076102662905,103.767288240556,14.3088144223491,0,0,118.076102662905
"MSC0147215",1178.109,10,851.265,0,393.907,750.356,"Houghton Co., Michigan, Sunshine beach near Villiage of Houghton","11/08/1958",47.088811,-88.515649,223,1958,126.0986225929,73.7279054141,1114.6011178071,667.5432525017,8.5902801683,18.0178048246,0.2352570995,-0.6206819161,10,3.34355310077421,6.3691559949037,7.22568964331823,0,16.9383987389961,33.4355310077421,63.691559949037,72.2568964331823,0,169.383987389961
"OSU_185529",1228.007,10,0,0,497.416,1188.732,"Douglas County: Myrtle Island, end of Cougar Creek Road, 7.3km west of Bullock Bride and OR 138","0002-08-19",43.476438,-123.546757,214,1990,246.5649063449,153.830064611,2029.7707305435,1133.257222735,8.1612600198,20.6167502871,0.2254892958,-0.9204415729,10,4.05059580279265,9.68017283289102,0,0,13.7307686356837,40.5059580279265,96.8017283289102,0,0,137.307686356837
"1145026",1168.015,10,354.725,0,605.618,872.355,"48*56'48""N 95*18'26""W Rosesau Co., Minnesota","18/07/1991",48.946533,-95.306611,199,1991,132.2260016872,71.9650870667,1408.2439259693,778.042582181,10.6676892416,11.2917190853,-0.089644731,0.2394735431,10,5.18501902800906,7.46869689173512,3.0369901071476,0,15.6907060268918,51.8501902800906,74.6869689173512,30.369901071476,0,156.907060268918
"WTU-V-022141",1248,10,1812.646,0,438.053,900.127,"Lincoln County Oregon, SW end of Devil's Lake near inlet of Rock Creek, Lincoln City","0008-08-19",44.968189,-124.124646,221,1992,36.4303353537,-8.9869072353,-77.8130079085,-646.3114550932,6.3812482819,20.1100728347,0.9810186313,0.0311664998,10,3.51004006410256,7.21255608974359,14.524407051282,0,25.2470032051282,35.1004006410256,72.1255608974359,145.24407051282,0,252.470032051282
"ILL00121776",1165.027,10,527.156,0,410.824,0,"Michagan, Saugatuck, marsh","1898-07-27",42.661201,-86.207656,208,1898,158.8048785903,96.7450557514,1856.5652791774,1009.0998038602,11.1230035915,20.1870955024,-0.1859606869,-0.5610318547,11,3.52630454058146,0,4.52483933848743,0,8.0511438790689,35.2630454058146,0,45.2483933848743,0,80.511438790689
"1189108",1170.002,10,2794.17,0,0,0,"Saugatuck, Michigan","1898-07-27",42.659633,-86.207706,208,1898,158.7429124182,96.7573656506,1856.8157706806,1009.568182628,11.1275865586,20.1772542814,-0.185496275,-0.5609040117,11,0,0,23.8817540482837,0,23.8817540482837,0,0,238.817540482837,0,238.817540482837
"1189112",1170.015,10,1903.797,0,0,0,"Saugatuck, Michigan","1898-07-27",42.659633,-86.207706,208,1898,158.7429124182,96.7573656506,1856.8157706806,1009.568182628,11.1275865586,20.1772542814,-0.185496275,-0.5609040117,11,0,0,16.2715606210177,0,16.2715606210177,0,0,162.715606210177,0,162.715606210177
"v0305291WIS",896.014,10,1474.972,0,511.858,164.779,"42.65578 -86.20542","1898-07-27",42.65578,-86.20542,208,1898,158.5845734641,96.7401537395,1857.2654736172,1010.0783899839,11.1404952584,20.1552031278,-0.1849555045,-0.5604774664,11,5.71261163330037,1.83902260455752,16.4614838607432,0,24.0131180986011,57.1261163330037,18.3902260455752,164.614838607432,0,240.131180986011
"0070110MOR",1208.026,10,582.961,0,156.589,133.462,"Michigan, Allegan, Saugatuck","1898-07-27",42.657918,-86.196335,208,1898,158.6404579086,96.5457145807,1856.3032215798,1007.0350007666,11.1406227963,20.1759146853,-0.187869735,-0.5602320902,11,1.296238657115,1.1047941021137,4.82573222761762,0,7.22676498684631,12.96238657115,11.047941021137,48.2573222761762,0,72.2676498684631
"MICH-V-1355532",1166.084,10,1208.483,0,665.939,174.184,"Allegan Co., Michigan, Saugatuck, marsh","1898-07-27",42.652425,-86.189659,208,1898,158.4022843438,96.4538529997,1856.7091136211,1006.7936941929,11.1613833094,20.1461234549,-0.1879608914,-0.5594648132,11,5.71090075843593,1.49375173658158,10.3636015930242,0,17.5682540880417,57.1090075843593,14.9375173658158,103.636015930242,0,175.682540880417
"919030098",616.08,5,239.71,0,210.79,1000.94,"","0008-08-19",43.8,-70.26,220,1901,168.6023101527,91.7513186141,1525.2889111505,911.1198989365,9.3529985513,23.4849768543,0.0672642202,-0.6697486974,11,1.71073561875081,8.12345799246851,1.94544539670173,0,11.7796390079211,17.1073561875081,81.2345799246851,19.4544539670173,0,117.79639007921
"919021637",614.72,5,239.55,0,1128.59,0,"","0007-10-19",44.1,-70.21,280,1902,172.6064093184,163.9554574777,1268.869961738,1274.3147633232,7.9732075895,15.808460469,-0.052269414,-0.3328434714,11,9.17970783446122,0,1.94844807391983,0,11.128155908381,91.7970783446122,0,19.4844807391983,0,111.28155908381
"v0305274WIS",894.002,10,1214.393,0,720.131,171.608,"44.33550 -75.46557","22/07/1931",44.3355,-75.465557,203,1931,163.620889696,76.6247996575,1584.4438922069,747.7564000371,9.640592782,22.0025307441,-0.1266006361,-0.5301236376,11,8.05513857910832,1.91954827841548,13.583783928895,0,23.5584707864188,80.5513857910832,19.1954827841548,135.83783928895,0,235.584707864188
"1189136",1170,10,225.553,0,119.696,389.919,"St. Lawrence Co., New York, Gouverneur, near old iron mine","22/07/1931",44.34089,-75.478992,203,1931,164.126271301,76.6913185948,1591.1103706855,750.6212122902,9.6562402232,22.1240513619,-0.1277056237,-0.5310066952,11,1.02304273504274,3.33264102564103,1.92780341880342,0,6.28348717948718,10.2304273504274,33.3264102564103,19.2780341880342,0,62.8348717948718
"RMBC_159661",1240.006,10,2134.64,0,0,0,"50*40'00N, 120*19'W","0004-09-19",50.666667,-120.3166667,248,1952,175.9796701638,150.1464675032,1454.8114581614,1281.6597043584,8.3070996399,15.8177391609,0.2515643404,-0.3397265266,11,0,0,17.2147554124738,0,17.2147554124738,0,0,172.147554124738,0,172.147554124738
"465766060",146,5,492.02,0,0,0,"",NA,45.831364,-61.926315,223,1961,152.110029339,123.3906947958,1271.3673731903,1048.7201689653,8.4251136662,13.4982847864,-0.0398633089,-0.5344802971,11,0,0,16.85,0,16.85,0,0,168.5,0,168.5
"918950496",154.51,5,0,0,176.18,151.09,"",NA,45.9,-77.28,200,1962,154.6935626472,70.4251066382,1243.1431402526,614.8698206255,8.0242150474,17.0078910575,0.0004911623,-0.5302999084,11,5.70124911008996,4.88932755161478,0,0,10.5905766617047,57.0124911008996,48.8932755161478,0,0,105.905766617047
"0036845MOR",1218.002,10,2044.3,0,499.568,790.68,"Illinois, Lake, Fox Lake (town). In a deep ditch with dense growth; moist ground. Along US 12.","27/07/1968",42.384453,-88.17628,209,1968,178.8189257768,91.4036971512,1803.2547301177,912.6174969145,10.0075624938,28.4206005672,0.1037298574,-0.8204265044,11,4.10153677908575,6.49161495629728,16.7840446895818,0,27.3771964249648,41.0153677908575,64.9161495629728,167.840446895818,0,273.771964249648
"MSC0147388",1178.435,10,1067.093,0,954.681,955.471,"Schoolcraft Co., Mich, Manistique near Indian Lake","12/08/1971",45.943514,-86.339182,224,1971,152.6235646717,101.4896111497,1139.3086854599,847.3555380478,7.4623214588,13.5251118099,-0.0647944893,-0.6018073079,11,8.10126141874605,8.10796522506545,9.05517062884249,0,25.264397272654,81.0126141874605,81.0796522506545,90.5517062884249,0,252.64397272654
"0036845MOR",1218,10,0,0,1312.431,966.618,"Illinois, Lake Co., T44N R12E NW1/4 sec29","26/06/1977",42.262923,-87.900085,177,1977,214.1949679462,124.2950094149,1954.7384639085,1254.45518202,9.1260217383,29.9182869368,0.0495154634,-0.8049121939,11,10.7752955665025,7.93610837438424,0,0,18.7114039408867,107.752955665025,79.3610837438424,0,0,187.114039408867
"RMBC_126435",1254.004,10,0,0,575.779,407.102,"Somass Delta, Pt.Alberni","0018-07-19",49.25558,-124.817874,199,1981,98.8109329696,50.0267852187,749.2207642431,348.0973954485,7.2587318176,9.4016531948,0.5513181989,0.5326517802,11,4.59152442894919,3.24641707681953,0,0,7.83794150576872,45.9152442894919,32.4641707681953,0,0,78.3794150576872
"RMBC_143528",1254.004,10,0,0,566.179,414.966,"Somass Delta, Pt.Alberni","0018-07-19",49.25558,-124.817874,199,1981,98.8109329696,50.0267852187,749.2207642431,348.0973954485,7.2587318176,9.4016531948,0.5513181989,0.5326517802,11,4.51496964921962,3.30912820054801,0,0,7.82409784976763,45.1496964921962,33.0912820054801,0,0,78.2409784976763
"SNWR000492",1032.008,10,0,0,397.143,66.242,"Seney National Wildlife Refuge, River Rd near Colvert S of Mead Campground, Schoolcraft, Michigan","29/08/1997",46.182696,-85.986329,241,1997,138.8458732201,100.5418125657,1093.4809100822,843.8469874572,7.8660266907,12.9260110952,-0.114538504,-0.4505344629,11,3.84825505228642,0.641874869187061,0,0,4.49012992147348,38.4825505228642,6.41874869187061,0,0,44.9012992147348
"MSC0238498",773.023,10,496.896,0,358.218,285.3,"Lincoln Co., Orgeon, Newport along South Jetty near the mouth of the Yaquina River into the Pacific Ocean","20/08/1998",44.612248,-124.068275,232,1998,181.6258063725,121.9596363018,1238.4264601025,815.7099559243,6.6847323507,24.1559353718,0.5613799853,0.4192227427,11,4.6339888981311,3.69070519247163,6.42795880588288,0,14.7526528964856,46.339888981311,36.9070519247163,64.2795880588288,0,147.526528964856
"OSU_193586",1228,10,754.59,0,321.936,458.562,"Lincoln County, Oregon, South Jetty mouth of Yaquina River","0020-08-19",44.619934,-124.045024,232,1998,182.3853551384,122.0210561859,1249.3386703564,820.0999615968,6.729582922,23.9192953941,0.5313627677,0.3373261217,11,2.62162866449511,3.73421824104235,6.14486970684039,0,12.5007166123779,26.2162866449511,37.3421824104235,61.4486970684039,0,125.007166123779
"UTC00231081",941.019,10,574.721,0,487.15,429.298,"44.61150 -124.04570, Lincoln Co., Orgen, Newport, near mouth of Yaquina River into Pacific Ocean, T11S R11W, S17","20/08/1998",44.6115,-124.0457,232,1998,182.1696865269,121.9930799379,1252.5089846231,823.6164574367,6.7411896848,23.9730451151,0.5322249197,0.3464797807,11,5.17683489918907,4.56205453875002,6.10743247479594,0,15.846321912735,51.7683489918907,45.6205453875002,61.0743247479594,0,158.46321912735
"1145020",1166.007,10,708.398,0,709.14,645.86,"48*29'13""N 95*56'36""W, Marshall Co., Minnesota","20/08/2008",48.486944,-95.943333,233,2008,122.5622588106,86.8877296756,1003.1063232722,809.5538161711,8.2812521907,13.3487411223,-0.1598798137,-0.3861052158,11,6.08178167026441,5.53907480829875,6.0754180721042,0,17.6962745506674,60.8178167026442,55.3907480829875,60.754180721042,0,176.962745506674
"WTU-V-022125",1251,10,1207.815,0,691.802,446.879,"46.94718*N 123.65509*W","0001-09-20",46.94718,-123.65509,244,2009,168.5889681797,114.6628061714,1134.5933469461,870.1031786616,6.6978072034,12.347742738,0.3655355252,0.3568989248,11,5.52999200639488,3.57217426059153,9.65479616306954,0,18.756962430056,55.2999200639488,35.7217426059153,96.5479616306955,0,187.56962430056
"1189113",1169.002,10,157.305,0,664.66,285.523,"Byron, Ontario","1890-08-15",42.953265,-81.333464,227,1890,121.3272528758,88.6450980247,1291.8856883485,970.1787842516,9.4237844964,17.6255168361,-0.0317831421,-0.5884762073,12,5.68570455824712,2.44245091111906,1.34563499463645,0,9.47379046400263,56.8570455824712,24.4245091111906,13.4563499463645,0,94.7379046400263
"MICH-V-1355526",1169.109,10,0,0,994.5,542.899,"Michigan, Port Huron","1893-08-06",42.978676,-82.421464,218,1893,138.6557127404,76.5516071454,1416.8995812818,882.2710958743,9.9209401208,18.102859106,-0.308349133,-0.2794943024,12,8.50647801017698,4.64369874836307,0,0,13.1501767585401,85.0647801017698,46.4369874836307,0,0,131.501767585401
"MICH-V-135527",1170.084,10,638.123,0,445.615,752.827,"Michigan, Port Huron","1893-08-06",42.978676,-82.421464,218,1893,138.6557127404,76.5516071454,1416.8995812818,882.2710958743,9.9209401208,18.102859106,-0.308349133,-0.2794943024,12,3.80840178995696,6.43395687830959,5.45365119085467,0,15.6960098591212,38.0840178995696,64.3395687830959,54.5365119085467,0,156.960098591212
"OS0015823",1227.059,10,480.667,0,677.112,963.766,"Durham, New York","1894-08-24",42.399792,-74.172669,236,1894,181.4410293312,125.205982007,1477.4524576883,1108.5675938136,8.4380164504,20.994430709,-0.2095943835,-0.9652685659,12,5.51816986795256,7.85427595576089,3.9172281039461,0,17.2896739276595,55.1816986795256,78.5427595576089,39.172281039461,0,172.896739276595
"MSC0147220",1176.383,10,1217.204,0,418.234,144.247,"Bay Co., Michigan, Bay City","1896-08-02",43.603948,-83.888669,215,1896,169.3600356337,113.5955040453,1711.3115549934,1200.7953909771,10.2464466486,20.9573493941,-0.0682266695,-0.6025633854,12,3.55525368863712,1.22619078990431,10.3470043344727,0,15.1284488130141,35.5525368863712,12.2619078990431,103.470043344727,0,151.284488130141
"919023400",614.05,5,0,0,574.23,325.69,"","0019-08-19",43.59,-70.33,231,1922,160.6019529895,105.3947944257,1538.2145405621,1096.9048579861,9.2259220091,15.9712929425,-0.232252191,-0.294403477,12,4.67575930298836,2.65198273756209,0,0,7.32774204055044,46.7575930298836,26.5198273756209,0,0,73.2774204055044
"UWM0012412",614.04,10,939.378,0,759.699,431.021,"Milaukee Co., Wisconsin, Fox Point","23/07/1931",43.152491,-87.892275,204,1931,195.7938586226,86.5924684872,1998.6215993402,867.8081817845,10.4068016523,36.3431841741,0.1206188094,-0.8313673092,12,12.3721418800078,7.01942870171324,15.2983193277311,0,34.6898899094522,123.721418800078,70.1942870171324,152.983193277311,0,346.898899094522
"919029949",612.05,5,803.21,0,1485.63,426.81,"","0010-07-19",44.96,-69.12,191,1941,151.1520811957,69.6796280026,1313.9677735718,560.5340889938,8.6974930145,19.4522154982,0.0322988957,-0.6956893456,12,12.1365084551916,3.48672494077281,6.56163712115023,0,22.1848705171146,121.365084551916,34.8672494077281,65.6163712115023,0,221.848705171146
"465766039",145,5,0,0,150.28,0,"",NA,44.483576,-66.09448,223,1948,145.8259575976,80.6920705741,920.1038967633,529.6406267654,6.3025966363,8.7324775335,-0.2649976607,-0.971676164,12,5.18206896551724,0,0,0,5.18206896551724,51.8206896551724,0,0,0,51.8206896551724
"RMBC_100554",1248,10,818.019,0,573.798,523.027,"SooKe Rd. ","0017-08-19",48.357713,-123.65235,229,1961,156.7391696817,107.7516790955,1018.4530506301,752.6614381138,6.5286761457,7.4825083235,-0.0944997709,-0.4594114836,12,4.59774038461538,4.19092147435897,6.55463942307692,0,15.3433012820513,45.9774038461538,41.9092147435897,65.5463942307692,0,153.433012820513
"UWL0000053",902.002,10,0,0,897.314,261.964,"Algoma District, Ontario, along Rt 17 about 5mi E of Sault ST. Marie","07/08/1968",46.335652,-84.056531,220,1968,155.8090101537,85.6411353061,1095.0325725608,624.2537173686,7.3193264029,14.852479496,0.1176505404,-0.4676352326,12,9.94802672277889,2.90425076662801,0,0,12.8522774894069,99.4802672277889,29.0425076662801,0,0,128.522774894069
"MSC0238496",774.003,10,1060.177,0,478.084,244.941,"Manitoba, H 362 opposite Boughen Nurseries at Valley River","23/08/1973",51.22144,-100.017058,235,1973,140.5721229235,101.1196540914,1054.1903810997,863.9737671497,7.5767681723,15.2421654948,-0.2377191992,-0.6472990892,12,6.17677192465662,3.16460013720877,13.6973241705781,0,23.0386962324435,61.7677192465662,31.6460013720877,136.973241705782,0,230.386962324435
"MSC0147211",1178.205,10,1039.569,0,526.925,324.569,"Houghton Co., Michigan, Sunshine beach near Villiage of Houghton","01/08/1974",47.088811,-88.515649,213,1974,112.1634921031,65.3019959445,907.8580750219,582.8388220884,8.0792843755,22.3959792583,0.1673897793,-0.8565714296,12,4.4722692570478,2.75477527255444,8.82332870765274,0,16.050373237255,44.722692570478,27.5477527255444,88.2332870765274,0,160.50373237255
