Population,Family,Pop-Fam,Individual,PlantID,Latitude,Longitude,Elevation,Days,Veg,Infl,Nodes,NodeLength,StemWidth,LeafArea
ONMB,8,ONMB-8,b,ONMB-8-b,44.29577778,78.27744444,198,80,528,102,17,31.05882353,2.82,1161.4
ONMB,9,ONMB-9,a,ONMB-9-a,44.29577778,78.27744444,198,80,778,122,17,45.76470588,2.54,
ONMB,9,ONMB-9,b,ONMB-9-b,44.29577778,78.27744444,198,94,660,123,18,36.66666667,2.64,753.9
ONMB,11,ONMB-11,a,ONMB-11-a,44.29577778,78.27744444,198,106,614,110,20,30.7,2.36,
ONMB,11,ONMB-11,b,ONMB-11-b,44.29577778,78.27744444,198,78,708,85,16,44.25,3.64,951
ONMB,12,ONMB-12,a,ONMB-12-a,44.29577778,78.27744444,198,101,455,100,18,25.27777778,2.23,
ONMB,12,ONMB-12,b,ONMB-12-b,44.29577778,78.27744444,198,101,673,163,17,39.58823529,2.42,921.4
ONMB,13,ONMB-13,a,ONMB-13-a,44.29577778,78.27744444,198,79,660,140,10,66,2.61,
ONMB,13,ONMB-13,b,ONMB-13-b,44.29577778,78.27744444,198,85,790,160,18,43.88888889,3.59,1516.1
ONMB,14,ONMB-14,a,ONMB-14-a,44.29577778,78.27744444,198,77,640,190,17,37.64705882,2.99,
ONMB,14,ONMB-14,b,ONMB-14-b,44.29577778,78.27744444,198,77,689,137,20,34.45,2.86,557.7
ONMB,15,ONMB-15,a,ONMB-15-a,44.29577778,78.27744444,198,88,425,75,15,28.33333333,2.3,
ONMB,15,ONMB-15,b,ONMB-15-b,44.29577778,78.27744444,198,78,533,74,15,35.53333333,2.45,646.3
ONMB,16,ONMB-16,a,ONMB-16-a,44.29577778,78.27744444,198,74,530,135,16,33.125,2.9,
ONMB,16,ONMB-16,b,ONMB-16-b,44.29577778,78.27744444,198,80,782,95,17,46,3.34,1337.3
ONMB,17,ONMB-17,a,ONMB-17-a,44.29577778,78.27744444,198,81,783,97,16,48.9375,2.78,
ONMB,17,ONMB-17,b,ONMB-17-b,44.29577778,78.27744444,198,103,558,80,16,34.875,2.11,484.9
ONMB,18,ONMB-18,a,ONMB-18-a,44.29577778,78.27744444,198,91,772,78,19,40.63157895,2.78,
ONMB,18,ONMB-18,b,ONMB-18-b,44.29577778,78.27744444,198,78,925,197,14,66.07142857,4.18,2297.7
ONMB,19,ONMB-19,a,ONMB-19-a,44.29577778,78.27744444,198,124,864,122,23,37.56521739,2.9,
ONMB,19,ONMB-19,b,ONMB-19-b,44.29577778,78.27744444,198,75,566,226,15,37.73333333,3.48,1352.8
ONMB,20,ONMB-20,a,ONMB-20-a,44.29577778,78.27744444,198,76,819,204,17,48.17647059,4.08,
ONMB,20,ONMB-20,b,ONMB-20-b,44.29577778,78.27744444,198,74,642,135,16,40.125,3.87,1422.7
ONMB,21,ONMB-21,a,ONMB-21-a,44.29577778,78.27744444,198,78,828,170,16,51.75,3.54,
ONMB,21,ONMB-21,b,ONMB-21-b,44.29577778,78.27744444,198,78,600,110,14,42.85714286,2.72,1446.3
ONNO,1,ONNO-1,a,ONNO-1-a,45.41872222,80.10066667,266,111,412,57,20,20.6,2.06,
ONNO,1,ONNO-1,b,ONNO-1-b,45.41872222,80.10066667,266,106,604,122,17,35.52941176,2.43,476.2
ONNO,2,ONNO-2,a,ONNO-2-a,45.41872222,80.10066667,266,99,537,88,21,25.57142857,2.55,
ONNO,2,ONNO-2,b,ONNO-2-b,45.41872222,80.10066667,266,132,606,44,29,20.89655172,1.77,394
ONNO,3,ONNO-3,a,ONNO-3-a,45.41872222,80.10066667,266,88,436,104,16,27.25,2.43,
ONNO,3,ONNO-3,b,ONNO-3-b,45.41872222,80.10066667,266,89,305,90,14,21.78571429,2.01,439.2
ONNO,4,ONNO-4,a,ONNO-4-a,45.41872222,80.10066667,266,125,596,66,19,31.36842105,2.13,
ONNO,4,ONNO-4,b,ONNO-4-b,45.41872222,80.10066667,266,121,589,151,18,32.72222222,2.46,416.5
ONNO,5,ONNO-5,a,ONNO-5-a,45.41872222,80.10066667,266,76,453,176,16,28.3125,2.76,
ONNO,5,ONNO-5,b,ONNO-5-b,45.41872222,80.10066667,266,79,513,94,16,32.0625,2.75,726.9
ONNO,6,ONNO-6,a,ONNO-6-a,45.41872222,80.10066667,266,106,597,86,18,33.16666667,2.24,
ONNO,6,ONNO-6,b,ONNO-6-b,45.41872222,80.10066667,266,107,520,75,18,28.88888889,1.91,323.9
ONNO,7,ONNO-7,a,ONNO-7-a,45.41872222,80.10066667,266,98,522,121,15,34.8,2.52,
ONNO,7,ONNO-7,b,ONNO-7-b,45.41872222,80.10066667,266,106,665,113,18,36.94444444,2.52,569
ONNO,8,ONNO-8,a,ONNO-8-a,45.41872222,80.10066667,266,70,723,165,20,36.15,3.18,
ONNO,8,ONNO-8,b,ONNO-8-b,45.41872222,80.10066667,266,77,686,113,,,2.62,677.7
ONNO,10,ONNO-10,a,ONNO-10-a,45.41872222,80.10066667,266,91,526,146,16,32.875,3.74,
ONNO,10,ONNO-10,b,ONNO-10-b,45.41872222,80.10066667,266,114,583,85,18,32.38888889,2.11,331.5
ONNO,11,ONNO-11,a,ONNO-11-a,45.41872222,80.10066667,266,78,663,122,17,39,3.14,
ONNO,11,ONNO-11,b,ONNO-11-b,45.41872222,80.10066667,266,83,424,139,15,28.26666667,2.23,637.6
ONNO,12,ONNO-12,a,ONNO-12-a,45.41872222,80.10066667,266,107,473,112,17,27.82352941,2.09,
ONNO,12,ONNO-12,b,ONNO-12-b,45.41872222,80.10066667,266,116,589,98,20,29.45,2.42,356.2
ONNO,13,ONNO-13,a,ONNO-13-a,45.41872222,80.10066667,266,73,528,133,15,35.2,2.62,
ONNO,13,ONNO-13,b,ONNO-13-b,45.41872222,80.10066667,266,88,468,108,16,29.25,2.41,480
ONNO,14,ONNO-14,a,ONNO-14-a,45.41872222,80.10066667,266,79,562,98,16,35.125,2.66,
ONNO,14,ONNO-14,b,ONNO-14-b,45.41872222,80.10066667,266,81,507,140,17,29.82352941,2.64,750.8
ONNO,15,ONNO-15,a,ONNO-15-a,45.41872222,80.10066667,266,77,522,139,16,32.625,3.2,
ONNO,15,ONNO-15,b,ONNO-15-b,45.41872222,80.10066667,266,71,290,120,13,22.30769231,2.42,529.2
ONNO,16,ONNO-16,a,ONNO-16-a,45.41872222,80.10066667,266,90,541,71,16,33.8125,2.21,
ONNO,16,ONNO-16,b,ONNO-16-b,45.41872222,80.10066667,266,82,582,233,16,36.375,3.22,837.8
ONNO,17,ONNO-17,a,ONNO-17-a,45.41872222,80.10066667,266,75,425,145,17,25,2.58,
ONNO,17,ONNO-17,b,ONNO-17-b,45.41872222,80.10066667,266,78,460,97,15,30.66666667,2.32,370.8
ONNO,18,ONNO-18,a,ONNO-18-a,45.41872222,80.10066667,266,124,851,102,22,38.68181818,2.71,
ONNO,18,ONNO-18,b,ONNO-18-b,45.41872222,80.10066667,266,115,822,96,22,37.36363636,2.99,534.3
ONNO,19,ONNO-19,a,ONNO-19-a,45.41872222,80.10066667,266,80,373,176,15,24.86666667,2.52,
ONNO,19,ONNO-19,b,ONNO-19-b,45.41872222,80.10066667,266,86,440,100,15,29.33333333,2.4,
ONNO,21,ONNO-21,a,ONNO-21-a,45.41872222,80.10066667,266,105,408,89,16,25.5,2.06,
ONNO,21,ONNO-21,b,ONNO-21-b,45.41872222,80.10066667,266,71,457,120,14,32.64285714,2.73,636.9
ONNO,22,ONNO-22,a,ONNO-22-a,45.41872222,80.10066667,266,85,450,62,13,34.61538462,2.29,
ONNO,22,ONNO-22,b,ONNO-22-b,45.41872222,80.10066667,266,80,812,126,19,42.73684211,3.17,989.6
ONNO,23,ONNO-23,a,ONNO-23-a,45.41872222,80.10066667,266,113,594,107,20,29.7,2.5,
ONNO,25,ONNO-25,a,ONNO-25-a,45.41872222,80.10066667,266,105,870,151,22,39.54545455,3.53,
ONNO,25,ONNO-25,b,ONNO-25-b,45.41872222,80.10066667,266,123,541,110,19,28.47368421,1.99,405.9
ONNO,26,ONNO-26,a,ONNO-26-a,45.41872222,80.10066667,266,77,628,105,14,44.85714286,3.08,
ONNO,26,ONNO-26,b,ONNO-26-b,45.41872222,80.10066667,266,87,377,93,11,34.27272727,2.68,577.1
ONNO,27,ONNO-27,a,ONNO-27-a,45.41872222,80.10066667,266,85,623,158,18,34.61111111,2.71,
ONNO,27,ONNO-27,b,ONNO-27-b,45.41872222,80.10066667,266,102,540,120,17,31.76470588,2.62,649.9
ONNO,28,ONNO-28,a,ONNO-28-a,45.41872222,80.10066667,266,97,286,67,15,19.06666667,2,
ONNO,28,ONNO-28,b,ONNO-28-b,45.41872222,80.10066667,266,123,575,82,21,27.38095238,2.52,603.3
ONNO,29,ONNO-29,a,ONNO-29-a,45.41872222,80.10066667,266,120,713,95,17,41.94117647,2.43,
ONNO,29,ONNO-29,b,ONNO-29-b,45.41872222,80.10066667,266,74,540,121,15,36,3.86,1017.9
ONNO,30,ONNO-30,a,ONNO-30-a,45.41872222,80.10066667,266,102,665,131,19,35,2.26,
ONNO,30,ONNO-30,b,ONNO-30-b,45.41872222,80.10066667,266,81,520,177,16,32.5,2.3,611.2
ONNO,31,ONNO-31,a,ONNO-31-a,45.41872222,80.10066667,266,91,328,76,14,23.42857143,2.08,
ONNO,31,ONNO-31,b,ONNO-31-b,45.41872222,80.10066667,266,83,303,80,13,23.30769231,1.94,468.1
ONNO,32,ONNO-32,a,ONNO-32-a,45.41872222,80.10066667,266,95,484,170,26,18.61538462,2.5,
ONNO,32,ONNO-32,b,ONNO-32-b,45.41872222,80.10066667,266,88,383,100,16,23.9375,2.16,411.2
ONNO,33,ONNO-33,a,ONNO-33-a,45.41872222,80.10066667,266,89,398,100,17,23.41176471,2.31,
ONNO,33,ONNO-33,b,ONNO-33-b,45.41872222,80.10066667,266,116,647,70,23,28.13043478,2.9,618.7
ONPG,1,ONPG-1,b,ONPG-1-b,44.59477778,78.132,257,99,532,117,15,35.46666667,2.29,
ONPG,2,ONPG-2,a,ONPG-2-a,44.59477778,78.132,257,101,548,70,18,30.44444444,1.83,
ONPG,2,ONPG-2,b,ONPG-2-b,44.59477778,78.132,257,115,781,95,18,43.38888889,2.96,564.6
ONPG,3,ONPG-3,a,ONPG-3-a,44.59477778,78.132,257,88,527,138,13,40.53846154,2.78,
ONPG,3,ONPG-3,b,ONPG-3-b,44.59477778,78.132,257,87,595,124,13,45.76923077,2.68,769.8
ONPG,4,ONPG-4,a,ONPG-4-a,44.59477778,78.132,257,80,860,220,17,50.58823529,4.01,
ONPG,4,ONPG-4,b,ONPG-4-b,44.59477778,78.132,257,80,658,106,15,43.86666667,2.53,896.9
ONPG,5,ONPG-5,a,ONPG-5-a,44.59477778,78.132,257,108,600,120,16,37.5,2.48,
ONPG,5,ONPG-5,b,ONPG-5-b,44.59477778,78.132,257,69,555,130,18,30.83333333,1.98,442.7
ONPG,6,ONPG-6,a,ONPG-6-a,44.59477778,78.132,257,94,535,86,15,35.66666667,2.22,
ONPG,6,ONPG-6,b,ONPG-6-b,44.59477778,78.132,257,112,482,191,16,30.125,3.09,440.8
ONPG,7,ONPG-7,a,ONPG-7-a,44.59477778,78.132,257,92,535,87,15,35.66666667,2.82,
ONPG,7,ONPG-7,b,ONPG-7-b,44.59477778,78.132,257,83,584,90,13,44.92307692,2.64,1033.6
ONPG,8,ONPG-8,a,ONPG-8-a,44.59477778,78.132,257,83,668,133,16,41.75,2.87,
ONPG,8,ONPG-8,b,ONPG-8-b,44.59477778,78.132,257,93,493,144,13,37.92307692,2.38,797.9
ONPG,9,ONPG-9,a,ONPG-9-a,44.59477778,78.132,257,77,672,140,14,48,3.82,
ONPG,9,ONPG-9,b,ONPG-9-b,44.59477778,78.132,257,83,438,103,14,31.28571429,2.06,388.5
ONPG,10,ONPG-10,a,ONPG-10-a,44.59477778,78.132,257,82,721,187,18,40.05555556,3.06,
ONPG,10,ONPG-10,b,ONPG-10-b,44.59477778,78.132,257,77,458,235,16,28.625,2.58,724.8
ONPG,11,ONPG-11,a,ONPG-11-a,44.59477778,78.132,257,100,629,83,17,37,2.28,
ONPG,11,ONPG-11,b,ONPG-11-b,44.59477778,78.132,257,124,910,125,20,45.5,3.62,789.8
ONPG,12,ONPG-12,a,ONPG-12-a,44.59477778,78.132,257,86,698,140,15,46.53333333,2.97,
ONPG,12,ONPG-12,b,ONPG-12-b,44.59477778,78.132,257,89,710,117,17,41.76470588,2.56,877.2
ONPG,13,ONPG-13,a,ONPG-13-a,44.59477778,78.132,257,77,660,145,16,41.25,3.25,
ONPG,13,ONPG-13,b,ONPG-13-b,44.59477778,78.132,257,79,1015,145,17,59.70588235,3.6,1307.5
ONPG,14,ONPG-14,a,ONPG-14-a,44.59477778,78.132,257,96,653,151,21,31.0952381,2.8,
ONPG,14,ONPG-14,b,ONPG-14-b,44.59477778,78.132,257,128,744,92,20,37.2,2.32,437.5
ONPG,15,ONPG-15,a,ONPG-15-a,44.59477778,78.132,257,71,545,141,12,45.41666667,2.66,
ONPG,15,ONPG-15,b,ONPG-15-b,44.59477778,78.132,257,76,565,123,14,40.35714286,2.56,701.2
ONPG,16,ONPG-16,a,ONPG-16-a,44.59477778,78.132,257,94,506,123,13,38.92307692,2.46,
ONPG,16,ONPG-16,b,ONPG-16-b,44.59477778,78.132,257,100,540,124,13,41.53846154,2.31,687.2
ONPG,18,ONPG-18,a,ONPG-18-a,44.59477778,78.132,257,75,755,140,15,50.33333333,3.76,
ONPG,18,ONPG-18,b,ONPG-18-b,44.59477778,78.132,257,93,530,137,15,35.33333333,2.5,642.7
ONPG,19,ONPG-19,a,ONPG-19-a,44.59477778,78.132,257,93,537,92,14,38.35714286,2.46,
ONPG,19,ONPG-19,b,ONPG-19-b,44.59477778,78.132,257,77,636,250,17,37.41176471,2.66,1002.1
ONPG,20,ONPG-20,a,ONPG-20-a,44.59477778,78.132,257,78,716,180,17,42.11764706,3.22,
ONPG,20,ONPG-20,b,ONPG-20-b,44.59477778,78.132,257,115,625,110,22,28.40909091,3.09,453
ONPG,21,ONPG-21,a,ONPG-21-a,44.59477778,78.132,257,100,513,27,17,30.17647059,2.5,
ONPG,21,ONPG-21,b,ONPG-21-b,44.59477778,78.132,257,74,735,135,15,49,3.02,855.8
ONPG,22,ONPG-22,a,ONPG-22-a,44.59477778,78.132,257,119,631,68,20,31.55,2.29,
ONPG,22,ONPG-22,b,ONPG-22-b,44.59477778,78.132,257,97,585,96,18,32.5,2.8,838.1
ONPG,23,ONPG-23,a,ONPG-23-a,44.59477778,78.132,257,94,600,141,17,35.29411765,2.7,
ONPG,23,ONPG-23,b,ONPG-23-b,44.59477778,78.132,257,87,527,167,17,31,2.41,665.4
ONPG,24,ONPG-24,a,ONPG-24-a,44.59477778,78.132,257,76,680,134,16,42.5,2.82,
ONPG,24,ONPG-24,b,ONPG-24-b,44.59477778,78.132,257,81,472,67,14,33.71428571,2.5,560.8
ONPG,25,ONPG-25,a,ONPG-25-a,44.59477778,78.132,257,87,587,120,16,36.6875,2.68,
ONPG,25,ONPG-25,b,ONPG-25-b,44.59477778,78.132,257,99,482,145,16,30.125,2.07,520.2
ONPG,26,ONPG-26,b,ONPG-26-b,44.59477778,78.132,257,91,551,151,17,32.41176471,2.49,
ONPG,27,ONPG-27,a,ONPG-27-a,44.59477778,78.132,257,75,715,182,15,47.66666667,3.82,
ONPG,27,ONPG-27,b,ONPG-27-b,44.59477778,78.132,257,104,657,155,22,29.86363636,2.23,386.4
ONPG,28,ONPG-28,a,ONPG-28-a,44.59477778,78.132,257,80,630,116,15,42,2.51,
ONPG,28,ONPG-28,b,ONPG-28-b,44.59477778,78.132,257,75,540,162,12,45,2.58,787.8
ONPG,29,ONPG-29,a,ONPG-29-a,44.59477778,78.132,257,79,488,138,13,37.53846154,3.28,
ONPG,29,ONPG-29,b,ONPG-29-b,44.59477778,78.132,257,102,578,125,17,34,2.42,595.7
ONPG,30,ONPG-30,a,ONPG-30-a,44.59477778,78.132,257,105,882,102,19,46.42105263,2.75,
ONPG,30,ONPG-30,b,ONPG-30-b,44.59477778,78.132,257,95,625,146,18,34.72222222,2.57,752.3
ONPG,31,ONPG-31,a,ONPG-31-a,44.59477778,78.132,257,81,764,151,16,47.75,2.74,
ONRO,1,ONRO-1,b,ONRO-1-b,45.25372222,79.63911111,235,80,493,97,14,35.21428571,2.78,933.6
ONRO,2,ONRO-2,a,ONRO-2-a,45.25372222,79.63911111,235,82,445,139,15,29.66666667,2.47,
ONRO,2,ONRO-2,b,ONRO-2-b,45.25372222,79.63911111,235,77,371,167,12,30.91666667,2.74,1252.7
ONRO,3,ONRO-3,b,ONRO-3-b,45.25372222,79.63911111,235,82,635,212,13,48.84615385,3.5,1332.3
ONRO,4,ONRO-4,b,ONRO-4-b,45.25372222,79.63911111,235,93,542,195,17,31.88235294,2.33,662.5
ONRO,5,ONRO-5,a,ONRO-5-a,45.25372222,79.63911111,235,93,510,70,18,28.33333333,2.45,
ONRO,5,ONRO-5,b,ONRO-5-b,45.25372222,79.63911111,235,77,610,190,14,43.57142857,3.33,1359.4
ONRO,6,ONRO-6,a,ONRO-6-a,45.25372222,79.63911111,235,80,618,152,12,51.5,2.88,
ONRO,6,ONRO-6,b,ONRO-6-b,45.25372222,79.63911111,235,79,583,111,14,41.64285714,3.17,1121.2
ONRO,8,ONRO-8,a,ONRO-8-a,45.25372222,79.63911111,235,78,371,140,12,30.91666667,2.26,
ONRO,9,ONRO-9,b,ONRO-9-b,45.25372222,79.63911111,235,80,368,96,11,33.45454545,2.38,627.5
ONRO,10,ONRO-10,b,ONRO-10-b,45.25372222,79.63911111,235,102,571,108,20,28.55,2.15,
ONRO,11,ONRO-11,a,ONRO-11-a,45.25372222,79.63911111,235,80,416,85,12,34.66666667,2.6,
ONRO,11,ONRO-11,b,ONRO-11-b,45.25372222,79.63911111,235,81,495,97,14,35.35714286,2.52,699.8
ONRO,12,ONRO-12,a,ONRO-12-a,45.25372222,79.63911111,235,86,667,73,14,47.64285714,3.25,
ONRO,12,ONRO-12,b,ONRO-12-b,45.25372222,79.63911111,235,87,564,163,15,37.6,2.78,1377.2
ONRO,13,ONRO-13,a,ONRO-13-a,45.25372222,79.63911111,235,79,454,149,12,37.83333333,2.64,
ONRO,13,ONRO-13,b,ONRO-13-b,45.25372222,79.63911111,235,82,505,82,16,31.5625,2.18,615.9
ONRO,14,ONRO-14,a,ONRO-14-a,45.25372222,79.63911111,235,80,660,216,16,41.25,3.16,
ONRO,14,ONRO-14,b,ONRO-14-b,45.25372222,79.63911111,235,83,670,117,16,41.875,2.99,693.3
ONRO,15,ONRO-15,a,ONRO-15-a,45.25372222,79.63911111,235,96,353,150,10,35.3,2.48,
ONRO,15,ONRO-15,b,ONRO-15-b,45.25372222,79.63911111,235,79,534,156,15,35.6,2.75,1187.8
ONRO,16,ONRO-16,a,ONRO-16-a,45.25372222,79.63911111,235,112,835,20,38,21.97368421,3.97,
ONRO,16,ONRO-16,b,ONRO-16-b,45.25372222,79.63911111,235,84,596,127,15,39.73333333,2.78,904.9
ONRO,17,ONRO-17,a,ONRO-17-a,45.25372222,79.63911111,235,86,820,150,18,45.55555556,3.3,
ONRO,17,ONRO-17,b,ONRO-17-b,45.25372222,79.63911111,235,88,675,90,17,39.70588235,2.66,1286.8
ONRO,18,ONRO-18,a,ONRO-18-a,45.25372222,79.63911111,235,77,672,132,14,48,2.78,
ONRO,18,ONRO-18,b,ONRO-18-b,45.25372222,79.63911111,235,78,600,171,14,42.85714286,3.79,1576.3
ONRO,19,ONRO-19,a,ONRO-19-a,45.25372222,79.63911111,235,85,585,85,16,36.5625,2.7,
ONRO,19,ONRO-19,b,ONRO-19-b,45.25372222,79.63911111,235,81,543,150,14,38.78571429,2.97,1075
ONRO,21,ONRO-21,a,ONRO-21-a,45.25372222,79.63911111,235,78,540,144,13,41.53846154,2.96,
ONRO,21,ONRO-21,b,ONRO-21-b,45.25372222,79.63911111,235,76,498,275,13,38.30769231,3.54,1810.6
ONRO,22,ONRO-22,b,ONRO-22-b,45.25372222,79.63911111,235,100,577,137,15,38.46666667,2.25,626.8
ONRO,23,ONRO-23,a,ONRO-23-a,45.25372222,79.63911111,235,73,502,151,12,41.83333333,2.76,
ONRO,24,ONRO-24,a,ONRO-24-a,45.25372222,79.63911111,235,78,540,200,13,41.53846154,2.81,
ONRO,24,ONRO-24,b,ONRO-24-b,45.25372222,79.63911111,235,83,620,214,14,44.28571429,3.44,1577.3
ONRO,25,ONRO-25,a,ONRO-25-a,45.25372222,79.63911111,235,78,674,135,15,44.93333333,2.96,
ONRO,25,ONRO-25,b,ONRO-25-b,45.25372222,79.63911111,235,82,760,110,14,54.28571429,3.19,1251.4
ONRO,26,ONRO-26,a,ONRO-26-a,45.25372222,79.63911111,235,96,613,100,15,40.86666667,1.84,
ONRO,26,ONRO-26,b,ONRO-26-b,45.25372222,79.63911111,235,104,448,75,16,28,2.85,588
ONRO,27,ONRO-27,a,ONRO-27-a,45.25372222,79.63911111,235,92,582,162,16,36.375,2.54,
ONRO,27,ONRO-27,b,ONRO-27-b,45.25372222,79.63911111,235,82,494,117,13,38,2.99,1144.1
ONRO,29,ONRO-29,a,ONRO-29-a,45.25372222,79.63911111,235,107,915,138,16,57.1875,3.78,
ONRO,29,ONRO-29,b,ONRO-29-b,45.25372222,79.63911111,235,79,537,134,14,38.35714286,3.88,900.6
ONRO,30,ONRO-30,a,ONRO-30-a,45.25372222,79.63911111,235,93,618,164,18,34.33333333,2.92,
ONRO,30,ONRO-30,b,ONRO-30-b,45.25372222,79.63911111,235,88,398,23,13,30.61538462,2.28,1116.5
ONRO,31,ONRO-31,b,ONRO-31-b,45.25372222,79.63911111,235,108,592,48,14,42.28571429,2.94,863.5
ONRO,32,ONRO-32,a,ONRO-32-a,45.25372222,79.63911111,235,83,632,35,15,42.13333333,3.02,
ONRO,32,ONRO-32,b,ONRO-32-b,45.25372222,79.63911111,235,82,453,141,14,32.35714286,2.5,777.4
ONRO,33,ONRO-33,a,ONRO-33-a,45.25372222,79.63911111,235,85,662,158,16,41.375,3.49,
ONRO,33,ONRO-33,b,ONRO-33-b,45.25372222,79.63911111,235,80,537,143,14,38.35714286,2.42,874.4
ONRP,1,ONRP-1,a,ONRP-1-a,45.83022222,77.13225,202,76,890,132,14,63.57142857,4.38,
ONRP,1,ONRP-1,b,ONRP-1-b,45.83022222,77.13225,202,80,605,115,16,37.8125,3.41,882.7
ONRP,2,ONRP-2,a,ONRP-2-a,45.83022222,77.13225,202,79,663,178,16,41.4375,3.7,
ONRP,2,ONRP-2,b,ONRP-2-b,45.83022222,77.13225,202,81,900,158,20,45,3.77,1285.8
ONRP,3,ONRP-3,a,ONRP-3-a,45.83022222,77.13225,202,76,820,196,18,45.55555556,4.46,
ONRP,3,ONRP-3,b,ONRP-3-b,45.83022222,77.13225,202,73,675,113,17,39.70588235,3.07,1328.8
ONRP,4,ONRP-4,a,ONRP-4-a,45.83022222,77.13225,202,84,736,146,17,43.29411765,3.22,
ONRP,4,ONRP-4,b,ONRP-4-b,45.83022222,77.13225,202,114,989,123,26,38.03846154,3.4,846.2
ONRP,5,ONRP-5,a,ONRP-5-a,45.83022222,77.13225,202,78,785,160,18,43.61111111,3.47,
ONRP,5,ONRP-5,b,ONRP-5-b,45.83022222,77.13225,202,77,847,159,17,49.82352941,4.08,1846.3
ONRP,6,ONRP-6,a,ONRP-6-a,45.83022222,77.13225,202,82,675,144,18,37.5,2.66,
ONRP,6,ONRP-6,b,ONRP-6-b,45.83022222,77.13225,202,77,676,305,19,35.57894737,3.68,1043.4
ONRP,7,ONRP-7,a,ONRP-7-a,45.83022222,77.13225,202,78,765,234,16,47.8125,3.54,
ONRP,7,ONRP-7,b,ONRP-7-b,45.83022222,77.13225,202,75,854,166,16,53.375,4.08,1597.9
ONRP,8,ONRP-8,a,ONRP-8-a,45.83022222,77.13225,202,81,850,141,19,44.73684211,3.56,
ONRP,8,ONRP-8,b,ONRP-8-b,45.83022222,77.13225,202,87,953,130,18,52.94444444,3.84,1398.7
ONRP,9,ONRP-9,a,ONRP-9-a,45.83022222,77.13225,202,77,754,194,20,37.7,4.08,
ONRP,9,ONRP-9,b,ONRP-9-b,45.83022222,77.13225,202,81,610,145,17,35.88235294,3.48,1335.7
ONRP,10,ONRP-10,a,ONRP-10-a,45.83022222,77.13225,202,70,600,225,16,37.5,3.82,
ONRP,10,ONRP-10,b,ONRP-10-b,45.83022222,77.13225,202,74,682,174,17,40.11764706,3.86,990.2
ONRP,11,ONRP-11,b,ONRP-11-b,45.83022222,77.13225,202,75,678,230,16,42.375,4.24,
ONRP,12,ONRP-12,a,ONRP-12-a,45.83022222,77.13225,202,85,764,86,19,40.21052632,2.94,
ONRP,12,ONRP-12,b,ONRP-12-b,45.83022222,77.13225,202,83,730,68,14,52.14285714,2.66,930.7
ONRP,13,ONRP-13,a,ONRP-13-a,45.83022222,77.13225,202,89,940,100,22,42.72727273,3.16,
ONRP,13,ONRP-13,b,ONRP-13-b,45.83022222,77.13225,202,78,790,152,17,46.47058824,3.52,1596.2
ONRP,14,ONRP-14,a,ONRP-14-a,45.83022222,77.13225,202,77,710,200,17,41.76470588,3.62,
ONRP,14,ONRP-14,b,ONRP-14-b,45.83022222,77.13225,202,85,850,248,16,53.125,4.49,1592.3
ONRP,15,ONRP-15,a,ONRP-15-a,45.83022222,77.13225,202,77,785,127,19,41.31578947,4.14,
ONRP,15,ONRP-15,b,ONRP-15-b,45.83022222,77.13225,202,85,848,98,19,44.63157895,3.74,1802
ONRP,17,ONRP-17,a,ONRP-17-a,45.83022222,77.13225,202,86,660,69,16,41.25,2.64,
ONRP,17,ONRP-17,b,ONRP-17-b,45.83022222,77.13225,202,81,835,158,17,49.11764706,4.18,2241.5
ONRP,18,ONRP-18,a,ONRP-18-a,45.83022222,77.13225,202,79,590,131,19,31.05263158,2.61,
ONRP,18,ONRP-18,b,ONRP-18-b,45.83022222,77.13225,202,76,665,153,17,39.11764706,3.02,948.6
ONRP,19,ONRP-19,a,ONRP-19-a,45.83022222,77.13225,202,75,724,170,17,42.58823529,3.89,
ONRP,19,ONRP-19,b,ONRP-19-b,45.83022222,77.13225,202,78,648,210,16,40.5,3.36,1260.8
ONRP,20,ONRP-20,a,ONRP-20-a,45.83022222,77.13225,202,78,951,130,19,50.05263158,4.26,
ONRP,20,ONRP-20,b,ONRP-20-b,45.83022222,77.13225,202,82,545,129,14,38.92857143,3.36,1245.1
ONRP,21,ONRP-21,a,ONRP-21-a,45.83022222,77.13225,202,98,640,145,21,30.47619048,2.31,
ONRP,21,ONRP-21,b,ONRP-21-b,45.83022222,77.13225,202,78,854,173,15,56.93333333,4.46,1861.5
ONRP,22,ONRP-22,a,ONRP-22-a,45.83022222,77.13225,202,77,577,150,12,48.08333333,3.16,
ONRP,22,ONRP-22,b,ONRP-22-b,45.83022222,77.13225,202,92,675,127,19,35.52631579,2.93,848.7
ONRP,23,ONRP-23,a,ONRP-23-a,45.83022222,77.13225,202,75,641,171,15,42.73333333,3.23,
ONRP,23,ONRP-23,b,ONRP-23-b,45.83022222,77.13225,202,76,644,100,17,37.88235294,2.99,1034.9
ONRP,24,ONRP-24,a,ONRP-24-a,45.83022222,77.13225,202,81,588,138,15,39.2,2.45,
ONRP,24,ONRP-24,b,ONRP-24-b,45.83022222,77.13225,202,82,695,169,17,40.88235294,3.44,1339.3
ONRP,25,ONRP-25,a,ONRP-25-a,45.83022222,77.13225,202,78,787,244,13,60.53846154,3.36,
ONRP,25,ONRP-25,b,ONRP-25-b,45.83022222,77.13225,202,83,571,139,14,40.78571429,2.67,667.9
