"Pop_Code","standard","actual","fruit.inf.Length","aborted.inf.length","flower.inf.length","bud.inf.Length","Location","Date","Latitude","Longitude","yday","Year","GD","GDs","GDD","GDDs","meanGDeg","varGDeg","skewGDeg","kurtGDeg","numStns"
"UVMVT126346","1222.399",10,4052.399,0,0,0,"Mass: Nantucket: Nantucket Island","1899-08-26",41.31079,-70.11468,238,1899,194,127,1707.80130074228,1269.35073192975,8.98842789864357,17.5850598660014,-0.270267578937499,-0.843835531119425,10
"v0305261WIS","896.005",10,771.237,0,0,0,"39.96650 -75.26046","1900-09-16",39.9665,-75.26046,259,1900,208,155,2593.05177788702,2170.78213545912,12.4665950859953,29.094875707283,-0.240294317043861,-0.837421405521433,20
"931038857","432",5,0,0,1173.52,132.31,NA,NA,43.25,-79.87,181,1900,202,75,2057.37838535561,584.449447074918,10.2357133599781,29.1609644227487,-0.0299263544219415,-0.574487075257239,17
"KIRI-06101","1418.09",10,0,0,1871.112,801.827,"Rhode Island: Rhode Island College of Arg & Mech Arts, on campu","1900-07-18",41.487544,-71.528629,199,1900,196,92,1804.93641135277,746.984970070686,9.20885924159576,25.2726564583201,-0.0849600488857496,-0.823677190143723,20
"UVMVT084362","1224.288",10,1264.974,0,427.213,0,"Vermont: Clarendon; bank of Otter Creek","1900-08-18",43.572398,-72.988815,230,1900,158,99,1571.9212104366,1055.95205047721,9.9488684204848,16.2342859292786,-0.12433731766567,-0.316454183791117,20
"NYBG-00365758","1224.222",10,1153.298,0,1544.121,427.459,"Conn: Windham: Danielson","1900-07-21",41.809397,-71.888471,202,1900,172,71,1871.12871109311,793.672449224791,10.878655297053,21.292019322581,-0.22014460266,-0.491373251226387,20
"ILL00121771","1163.015",10,797.065,0,436.807,484.823,"Middlesex Co., Massachusetts, Boston Back Bay, salt marsh","1901-07-14",42.35591,-71.076826,195,1901,175,73,1790.98657972388,694.003367228251,10.2342090269936,26.1371734007571,-0.119644247789606,-0.608414350158868,20
"v0305273WIS","897.009",10,391.847,0,1038.115,444.969,"42.35010 -71.08700","1901-07-14",42.3501,-71.087,195,1901,175,73,1792.41072793078,696.164729407008,10.2423470167473,26.0491899921981,-0.127500972941671,-0.634856714358229,20
"919018507","614.7",5,0,0,1676.18,565.44,NA,NA,43.64,-72.99,212,1901,152,102,1479.52554621063,940.694667951079,9.73372069875413,20.975270401457,-0.137750301240039,-0.643616822118496,20
"919030098","616.08",5,239.71,0,210.79,1000.94,NA,NA,43.8,-70.26,220,1901,168,98,1519.66843659854,913.17192519177,9.0456454559437,23.7821402434646,0.0735276150608804,-0.739875294878849,13
"OS23770","1274.19",10,2017.639,0,167.141,57.201,"41.64028 -81.28167, Little Mountains, Lake Co., Ohio","1902-08-24",41.64028,-81.28167,236,1902,172,122,1603.97516280928,1202.41663033993,9.37997171233494,19.1965747408788,-0.136598930379782,-0.723623479391343,19
"ILL00121901","1166.027",10,2297.335,0,1094.843,214.663,"Claredon, Rutland CO., Vermont","1902-07-30",43.54264,-72.956963,211,1902,166,96,1267.67079429713,699.921521599592,7.72969996522642,14.0485609052852,-0.00924955410739927,-0.750412007057821,20
"MICH-V-1433759","1168.027",10,1211.731,0,1582.144,513.48,"Ithaca New York","1902-07-18",42.439649,-76.514304,199,1902,147,64,1391.41009018246,613.491414478429,9.53020609714017,14.9684539752379,-0.104392120674518,-0.809808393079048,20
"919011711","614.03",5,0,0,2896.58,1051.73,NA,NA,43.55,-72.97,211,1902,166,96,1268.32712340283,700.164919977828,7.73370197196849,14.0982244490831,-0.0114611187172531,-0.749888115562933,20
"919013379","613.37",5,1732.46,0,499.24,0,NA,NA,42.31,-73.18,238,1902,167,123,1427.6680461669,1081.63514891159,8.60040991666808,13.0004113152342,-0.0521264989107598,-0.592037353973309,20
"919021637","614.72",5,239.55,0,1128.59,0,NA,NA,44.1,-70.21,280,1902,173,164,1377.33909943553,1359.94500064716,8.00778546183448,15.6127942767953,-0.0444674469733292,-0.345335588773468,12
"919025844","612.08",5,1950.34,0,2822.36,918.65,NA,NA,43.55,-72.97,211,1902,166,96,1268.32712340283,700.164919977828,7.73370197196849,14.0982244490831,-0.0114611187172531,-0.749888115562933,20
"919025865","614.16",5,0,0,2390.45,1454.13,NA,NA,43.55,-72.97,211,1902,166,96,1268.32712340283,700.164919977828,7.73370197196849,14.0982244490831,-0.0114611187172531,-0.749888115562933,20
"CONN00061002","2368.014",10,709.039,0,1984.462,488.016,"","1902-08-07",44.10667,-70.208056,219,1902,173,103,1377.05000478947,843.888250062799,8.00610467900852,15.6094705499134,-0.0444863430267278,-0.345604992063708,12
"UVMVT084370","1230.033",10,0,0,2037.282,888.708,"Vermont: Clarendon","1902-07-30",43.534809,-72.960471,211,1902,166,96,1267.81631392799,700.063390152682,7.73058728004872,14.0426813557288,-0.0126047407009669,-0.75166813053514,20
"UVMVT084357","1228",10,940.828,0,1642.203,660,"Vermont: Clarendon","1902-07-30",43.534809,-72.960471,211,1902,166,96,1267.81631392799,700.063390152682,7.73058728004872,14.0426813557288,-0.0126047407009669,-0.75166813053514,20
"NYBG-00365726","1216.311",10,853.001,0,2420.122,828.449,"Vermont: Rutland: Clarendon","1902-07-30",43.533813,-72.978324,211,1902,166,96,1268.50548480881,700.355905103405,7.73478954151713,14.0899314579637,-0.0191148290990242,-0.75252296012959,20
"ILL00121801","1165.035",10,1696.464,0,1846.413,0,"Claredon, West Vermont","1902-07-30",43.546296,-72.963531,211,1902,166,96,1267.9950995027,700.041636181919,7.7316774359921,14.0729939028101,-0.0104203038531066,-0.750192344323748,20
"ILL00121800","1164.043",10,1555.978,0,1244.014,831.201,"Claredon, West Vermont","1902-07-30",43.546296,-72.963531,211,1902,166,96,1267.9950995027,700.041636181919,7.7316774359921,14.0729939028101,-0.0104203038531066,-0.750192344323748,20
"MU-V-000195899","1166.439",10,552.521,0,1684.408,959.834,"Claredon, West Vermont","1902-07-30",43.546296,-72.963531,211,1902,166,96,1267.9950995027,700.041636181919,7.7316774359921,14.0729939028101,-0.0104203038531066,-0.750192344323748,20
"IND-0075898","1500.108",10,436.715,0,1593.284,265.084,"Hunterdon CO., New Jersey, Lambertville, edge of canal","1903-08-24",40.372616,-74.949267,236,1903,225,164,2145.53443958604,1578.11275751563,9.62123067078941,25.2025457520193,-0.145948345444616,-0.812967972410318,20
"919020798","612.03",5,0,0,453.18,978.71,NA,NA,42.35,-71.05,207,1903,173,84,1616.88212572556,802.519681301924,9.34613945506102,19.8798837246169,0.229646365031061,-0.550109591118246,20
"NYBG-00365699","1216",10,0,0,1384.288,653.188,"NY: Tompkins: Cayuga Lake, swamp at head","1903-07-21",42.688882,-76.733873,202,1903,169,78,1545.42067869131,754.988264979589,9.144501057345,16.0325260981226,-0.0735568493543514,-0.467714947488145,20
"NYBG-00365775","1220.77",10,1470.287,0,0,0,"NY: Head of Cayuga Lake","1903-07-21",42.914584,-76.751726,202,1903,171,80,1575.84802110392,767.542310764023,9.21548550353168,16.7095637885454,-0.084588276069795,-0.476684509692103,20
"NYBG-00366253","1218.374",10,1208.121,0,1108.888,278.481,"New Jersey: Hunterdon: Lambertville","1903-08-24",40.372083,-74.948607,236,1903,225,164,2145.55397588327,1578.12769278688,9.62131827750346,25.2036283601333,-0.145961796960919,-0.813013496613483,20
"919011906","614.05",5,3810.96,0,0,0,NA,NA,42.46,-71.67,224,1904,161,105,1550.17979164151,1085.02856756539,9.68862369775941,16.0328156983023,-0.263246630512171,-0.441677979943471,20
"CONN00003827","2344.003",10,864.713,0,1552.41,1159.403,"Conn: Litchfield County: Salisbury","1904-09-27",41.983333,-73.421111,271,1904,158,152,1571.03352128172,1537.67462265825,10.0065829381001,13.3330523594172,-0.205082966103315,-0.369799112779062,20
"NYBG-00366255","1216.231",10,3074.554,0,0,0,"New Jersey: Middlesex: New Durham","1904-10-03",40.785473,-74.039026,277,1904,183,163,2083.44407561545,1981.92849877096,11.3849403039096,21.8500521404986,-0.436215199577461,-0.477203131203544,20
"MU-V-000195922","1160.689",10,1004.614,0,0,0,"Mississippi Co., Missouri, along Co. Rd. 203, 2.2mi NE of junction with Co. Rd J. ","1905-06-20",36.989785,-89.254074,171,1905,224,91,2838.77202790212,1004.11572381398,12.6730894102773,26.8474225556257,-0.840296005811398,-0.110740371751946,17
"WTU-V-022158","1248.014",10,924.294,0,198.782,299.816,"SEATTLE, WASHINGTON","1905/04/16",47.554387,-122.350374,106,1905,240,57,1355.6902209167,113.315353942542,5.72021190260209,12.2456323424765,0.11632361660299,-0.896219319675979,18
"MT00043420","1236.006",10,0,0,1164.707,651.575,"45.540892 -73.512834","1905-06-30",45.540892,-73.512834,181,1905,162,58,1438.04209105194,428.503726123982,9.04428988082979,16.7336236647866,-0.0341970154936558,-0.543442742059665,7
"NYBG-00366304","1228.099",10,0,0,1173.698,235.592,"NY: Bronx County: Bronx, New York Botanical Garden","1905-09-11",40.862489,-73.881048,254,1905,185,145,2039.43510037249,1698.28076419186,11.023973515527,20.5366888824899,-0.137922342599117,-0.512722197160201,20
"1189129","1170.002",10,839.391,0,266.759,232.926,"Delaware, Ontario, Canada","1906-08-06",42.90836,-81.420535,218,1906,160,78,1574.5770094497,860.106306632233,10.0291529264312,19.8675097784404,-0.537029546578944,-0.671182357781648,11
"MICH-V-1433767","1166.043",10,0,0,925.085,655.04,"Norfolk CO., Massachusetts, Ponkapoag (now Canton)","1906-07-20",42.154022,-71.148665,201,1906,185,85,1740.76768454759,767.625175188565,9.40955505160862,23.010685296104,-0.176816649429211,-1.00096289087205,20
"IND_0075903","1497.075",10,1835.52,0,0,0,"Middlesex Co., Ontario., Delaware","1906-08-06",42.909342,-81.422938,218,1906,160,78,1574.64035599554,860.078067900886,10.0295564076149,19.8649009438408,-0.53700491232978,-0.67115235438158,11
"IND-0075902","1500.048",10,1152.507,0,1689.474,1170.323,"Northampton Co., Pennsylvania, Martins Creek","1906-08-20",40.78322,-75.184195,232,1906,202,133,2223.84861805275,1549.95142729075,11.1192430902637,25.2600889653926,-0.505847061545668,-0.785569967413005,20
"CONN00003818","2348.008",10,1809.687,0,880.979,503.75,"Conn: Hartford County: Keney Park","1906-12-31",41.802222,-72.666111,365,1906,185,249,1818.95450840552,1827.07639353303,9.83218653192174,22.7199192501888,-0.401394645486009,-0.966855421655725,20
"NYBG-00366258","1218.238",10,810.002,0,423.223,198.731,"NY: Nassau: Long Beach","1906-07-08",40.592009,-73.633017,189,1906,202,90,2199.89077938034,841.136422658251,10.890548412774,26.2381608732451,-0.444397205239653,-0.89823486780034,20
"NYBG-00366302","1216.287",10,0,0,1144.873,761.269,"NY: Bronx County: Bronx, New York Botanical Garden","1906-07-16",40.862489,-73.881048,197,1906,202,98,2229.47428252514,986.183703357208,11.0370013986393,26.8578203364357,-0.414489981373004,-0.933683268623093,20
"NYBG-00366303","1584.001",10,2629.379,0,2185.444,0,"NY: Bronx County: Bronx, New York Botanical Garden","1906-10-08",40.862489,-73.881048,281,1906,202,182,2229.47428252514,2128.9728036714,11.0370013986393,26.8578203364357,-0.414489981373004,-0.933683268623093,20
"BRU00017493","161.003",10,0,0,108.709,52.479,"N. Kingston Rhode Island","1907-07-25",41.5633372,-71.444757,206,1907,135,60,1360.2535422766,593.990330076205,10.0759521650118,17.3727817255315,-0.687494900937888,-0.512056931109798,20
"919011095","614.05",5,1216.57,0,537.84,124.26,NA,NA,42.84,-71.65,243,1907,123,95,1314.88715553616,1068.91886113105,10.6901394759037,16.9913252414457,-0.429956214847788,-0.390716001551608,20
"919015561","618.03",5,138.52,0,356.85,0,NA,NA,42.83,-71.65,243,1907,123,95,1315.46082777306,1069.31454118395,10.6948034778298,16.9980488373191,-0.429834118882844,-0.391851323090559,20
"919017163","616.03",5,0,0,1904.2,0,NA,NA,43.64,-72.99,211,1907,122,62,1160.34609467775,640.582701888879,9.51103356293235,13.3861486090415,-0.28255415922344,-0.430264332322767,20
"919021194","612.05",5,1484.5,0,587.01,0,NA,NA,43.92,-69.7,227,1907,122,78,1176.23653322237,822.984044363885,9.64128305919978,13.4983217125632,-0.0740174506909785,-0.351614437255944,8
"NHA-706849","1608.045",10,496.362,0,816.908,427.09,"New Hampshire: Hillsborough: East Milford","1907-08-31",42.81783,-71.67361,243,1907,123,95,1311.03134492535,1065.09205048469,10.6587914221573,16.8675968553079,-0.429236193527165,-0.393204577233698,20
"PBRU00017493","1209.033",10,0,0,1028.338,374.443,"Rhode Island: Washington County","1907-07-25",41.57072,-71.46004,206,1907,128,53,1347.17160499776,580.257884403715,10.524778164045,14.7840972898405,-0.757055190342015,-0.202560517476264,20
"NYBG-00365748","1220.002",10,2490.282,0,0,0,"Mass: Norfolk: Wellesley College","1907-10-15",42.294565,-71.305155,288,1907,140,147,1414.21995488199,1421.54485968714,10.1015711063,21.8667123623777,-0.391738361214778,-0.788043221304951,20
"NYBG-00365780","1220.003",10,0,0,1453.289,552.211,"Quebec: Lake Memphremagog","1907-07-21",44.957078,-72.231424,202,1907,119,53,1034.51062414444,483.837325345626,8.69336658944911,13.9201727138165,-0.0188062936569505,-0.578895032688476,11
"NYBG-00365694","1228.002",10,332.008,0,0,0,"Ontario: Leeds County: Rideau Ferry","1907-09-04",44.851264,-76.144045,247,1907,119,98,1235.82856586678,1043.0199191718,10.3851139988805,10.6596100847397,-0.228867505157545,-0.285308149086284,11
"MSC0238506","771.016",10,610.643,0,352.64,413.986,"Belmont, Middlesex Co., Massachusetts","1908-07-23",42.399081,-71.179082,205,1908,174,93,1821.41524720097,992.449175367492,10.4679037195458,22.5911690176362,-0.354033991459852,-0.620933823274349,20
"ILL00121769","881.02",10,1302.455,0,223.321,581.001,"Middlesex Co., Massachusetts, Belmont","1908-07-23",42.397495,-71.17779,205,1908,174,93,1825.49063933182,994.487495670406,10.4913255134013,22.6297063108226,-0.354193982017634,-0.617962775400015,20
"v0305270WIS","892.009",10,1673.591,0,1091.354,436.877,"42.39593 -71.17867","1908-07-23",42.39593,-71.17867,205,1908,174,93,1827.59166151055,995.624059412771,10.5034003535089,22.6550689050777,-0.354349562756184,-0.616462589449035,20
"v0305263WIS","897.014",10,0,0,406.828,745.918,"42.29034 -71.30591","1908-07-08",42.29034,-71.30591,190,1908,182,78,1844.81704286717,773.803050541658,10.136357378391,22.001928519376,-0.310324671586632,-0.676741540312732,20
"3009084","478.009",10,415.52,0,142.39,249.23,"Belmont, Middlesex Co., Massachusetts","1908-07-23",42.39514,-71.167208,205,1908,182,93,1890.05210784174,1000.66182911254,10.3849016914382,23.1399036328005,-0.331981157136947,-0.622602632577175,20
"BUT0005935","902.948",10,3423.547,0,0,0,"Middlesex County, Belmont, Massachusetts","1908-07-23",42.3949,-71.1683,205,1908,182,93,1889.58447230472,1000.52062992677,10.3823322654105,23.1426376600693,-0.33219594421577,-0.622546756904057,20
"919010997","612.01",5,997.4,0,701,577.08,NA,NA,42.4,-71.18,205,1908,174,93,1818.89188794356,991.194661871435,10.453401654848,22.5684777366578,-0.353941695379019,-0.622781666163215,20
"919016387","614.03",5,1957.45,0,0,0,NA,NA,42.35,-71.05,211,1908,181,99,1963.81603162964,1098.13843237027,10.8498123294455,23.7180335519565,-0.308999159516953,-0.613017151620811,20
"919017858","614.03",5,2775.63,0,0,0,NA,NA,42.18,-71.14,271,1908,181,159,1814.35936894189,1678.49805313545,10.0240849112811,21.5506764617801,-0.38638958182441,-0.47452904356912,20
"919028200","612.05",5,258.79,0,511.32,0,NA,NA,42.58,-71.44,244,1908,174,132,1799.22665046538,1463.93346587738,10.3403830486516,22.8104360626642,-0.369945633674595,-0.651547793739002,20
"919029819","614.08",5,5967.92,0,0,0,NA,NA,42.37,-71.11,277,1908,182,165,1947.56092018403,1844.94631104503,10.7008841768353,23.3672873062884,-0.317904845504982,-0.611288858478604,20
"UVMVT084356","1223.827",10,0,0,1071.283,613.034,"Vermont: Rutland City","1908-07-06",43.534809,-72.960471,188,1908,145,57,1510.10967472819,581.802340242661,10.4145494808841,12.6288326494109,-0.135938841805511,-0.478800587731585,20
"NYBG-00365753","1216.122",10,0,0,1395.555,1183.44,"Mass: Norfolk: Wellesley College","1908-07-08",42.294565,-71.305155,190,1908,182,78,1846.75072520332,774.606755379857,10.1469820066117,22.0235491351829,-0.311328282168502,-0.675036864866691,20
"NYBG-00366305","1224.447",10,0,0,861.111,732.409,"NY: Bronx County: Bronx, New York Botanical Garden","1908-06-30",40.862489,-73.881048,182,1908,192,70,2200.75074117417,734.980545871901,11.4622434436155,22.8612897699497,-0.292338488212267,-0.627970304514662,20
"IND-0075899","1496.086",10,2049.553,0,383.572,254.849,"Phillipsburg, New Jersey, bank of Delaware River","1909-08-15",40.684164,-75.197037,227,1909,163,105,1851.83243779346,1281.23501536296,11.3609352011869,16.2091589432445,-0.0321112153592607,-0.285684751648592,20
"919022238","612.08",5,0,0,918.1,618.63,NA,NA,43.74,-70.55,219,1909,159,92,1389.2980576158,846.582038262474,8.73772363280375,16.9589509954484,0.296036595394882,-0.322978205381211,14
"919028829","612.08",5,0,0,2184.26,443.4,NA,NA,44.21,-71.8,204,1909,148,67,1129.72597535667,534.076182446289,7.63328361727482,15.3689993147847,0.345368245214132,-0.505773648197767,14
"919030168","612.12",5,963.21,0,1598.5,743.65,NA,NA,45.05,-69.69,221,1909,160,94,1314.54820819192,835.953347918914,8.21592630119947,15.5975624053327,0.330732866228518,-0.59753148377667,9
"NYBG-00365765","1220.009",10,886.445,0,271.118,100.319,"NY: Greene: Catskill","1909-07-14",42.224503,-73.888055,195,1909,162,72,1616.20717173893,702.390741527887,9.97658747986997,14.880997246436,0.138227195703111,-0.519559569531002,20
"NYBG-00366322","1220.009",10,2834.109,0,0,0,"New Jersey: Middlesex: New Durham","1909-10-03",40.785473,-74.039026,276,1909,168,154,2029.02698703723,1939.14232111535,12.0775415895073,18.9171186877689,-0.227404547341276,-0.101034815791558,20
"NYBG-00366324","1216.238",10,687.81,0,464.029,461.198,"New Jersey: Warren: Phillipsburg","1909-08-15",40.685288,-75.199232,227,1909,163,105,1850.96921030427,1284.77887201459,11.35563932702,16.0104533766982,-0.0280426245282895,-0.298373002948944,20
"NYBG-00366325","1224.237",10,514.122,0,504.713,0,"New Jersey: Warren: Phillipsburg","1909-08-29",40.685288,-75.199232,241,1909,163,119,1850.96921030427,1461.93697778952,11.35563932702,16.0104533766982,-0.0280426245282895,-0.298373002948944,20
"v0305289WIS","897.005",10,0,0,1395.308,840.796,"41.27959 -70.10255","1910-07-20",41.27959,-70.10255,201,1910,194,94,1633.03611529476,742.232208250181,8.54992730520816,18.6991285231797,0.0461572097050973,-1.05851625374808,7
"OSU_7313","1233",10,1539.629,236.917,1592.377,336.095,"Hanover, N. Hamp.","1910/08/08",43.704465,-72.296889,220,1910,146,86,1299.86999263714,824.765351179191,8.90321912765164,16.1598005038789,-0.156876614695206,-0.885512813672742,20
"365688","1896.002",10,759.113,0,440.699,607.751,"Montmorency Falls, Quebec","1910/08/06",46.890968,-71.147882,218,1910,142,85,1107.55,735.8,7.91107142857143,14.5466925301811,-0.0484052781385124,-0.784615681021136,1
"MT00043423","1227.004",10,0,0,640.692,346.128,"46.88 -71.15","1910-08-05",46.88,-71.15,217,1910,142,84,1107.55,728.8,7.91107142857143,14.5466925301811,-0.0484052781385122,-0.784615681021135,1
"919015512","614.05",5,3690.38,0,1218.99,407.23,NA,NA,41.26,-73.37,201,1910,214,114,2004.44860650113,952.259604644059,9.41055683803349,23.6737795598666,-0.0585912392902017,-0.93245558040409,20
"919021802","614.12",5,0,0,636.38,0,NA,NA,42.26,-71.8,224,1910,173,117,1680.40023561026,1127.72437574235,9.71329615959686,21.2275676636017,-0.0756910071194704,-0.912517525607909,20
"919027894","614.08",5,844.01,0,1631.89,544.62,NA,NA,41.12,-73.41,201,1910,209,114,1947.7586791756,937.904275316546,9.36422441911347,23.8907608938616,-0.0847041434865173,-0.946465063560231,20
"919028048","614.7",5,1624.44,0,0,0,NA,NA,42.36,-71.06,232,1910,194,125,1864.0994990494,1290.38379053883,9.60876030437833,25.7736656783879,0.0584162403740924,-0.860947617212227,20
